id,id_eleve,id_matiere,note
24589,3071,8,13.0
24590,3072,1,1.0
24591,3072,2,13.5
24592,3072,3,14.5
24593,3072,4,8.5
24594,3072,5,16.0
24595,3072,6,20.0
24596,3072,7,10.5
24597,3072,9,1.0
24598,3073,1,13.0
24599,3073,2,13.0
24600,3073,3,10.0
24601,3073,4,3.5
24602,3073,5,2.0
24603,3073,6,3.0
24604,3073,7,1.5
24605,3073,8,7.5
24606,3074,1,4.5
24607,3074,2,11.0
24608,3074,3,16.0
24609,3074,4,13.0
24610,3074,5,9.0
24611,3074,6,12.5
24612,3074,7,6.5
24613,3074,8,11.0
24614,3075,1,2.5
24615,3075,2,9.5
24616,3075,3,4.0
24617,3075,4,2.5
24618,3075,5,19.5
24619,3075,6,1.0
24620,3075,7,6.5
24621,3075,8,12.5
24622,3076,1,8.0
24623,3076,2,4.5
24624,3076,3,8.5
24625,3076,4,3.0
24626,3076,5,6.0
24627,3076,6,13.0
24628,3076,7,13.5
24629,3076,8,9.5
24630,3077,1,5.5
24631,3077,2,10.5
24632,3077,3,17.5
24633,3077,4,10.0
24634,3077,5,18.0
24635,3077,6,17.0
24636,3077,7,11.5
24637,3077,8,19.5
24638,3078,1,16.0
24639,3078,2,2.5
24640,3078,3,3.5
24641,3078,4,17.5
24642,3078,5,10.0
24643,3078,6,15.0
24644,3078,7,11.5
24645,3079,1,3.5
24646,3079,2,19.0
24647,3079,3,5.0
24648,3079,4,9.5
24649,3079,5,12.5
24650,3079,6,12.0
24651,3079,7,7.5
24652,3079,8,4.5
24653,3080,1,5.5
24654,3080,2,9.0
24655,3080,3,16.0
24656,3080,4,15.0
24657,3080,5,2.5
24658,3080,6,20.0
24659,3080,7,3.0
24660,3080,9,1.0
24661,3081,1,2.5
24662,3081,2,14.0
24663,3081,3,7.0
24664,3081,4,2.5
24665,3081,5,6.0
24666,3081,6,19.0
24667,3081,7,17.5
24668,3081,8,2.5
24669,3082,1,1.0
24670,3082,2,16.0
24671,3082,3,1.5
24672,3082,4,2.5
24673,3082,5,17.0
24674,3082,6,12.5
24675,3082,7,4.0
24676,3082,9,0.5
24677,3083,1,14.0
24678,3083,2,12.0
24679,3083,3,7.5
24680,3083,4,3.5
24681,3083,5,18.0
24682,3083,6,15.0
24683,3083,7,19.0
24684,3083,8,7.5
24685,3083,10,3.0
24686,3084,1,18.0
24687,3084,2,5.5
24688,3084,3,5.0
24689,3084,4,14.5
24690,3084,5,7.0
24691,3084,6,15.5
24692,3084,7,17.0
24693,3084,8,8.5
24694,3085,1,6.0
24695,3085,2,9.5
24696,3085,3,4.5
24697,3085,4,1.5
24698,3085,5,17.5
24699,3085,6,6.5
24700,3085,7,12.5
24701,3085,9,19.0
24702,3086,1,16.0
24703,3086,2,9.0
24704,3086,3,5.5
24705,3086,4,16.5
24706,3086,5,15.5
24707,3086,6,15.0
24708,3086,7,5.5
24709,3086,8,19.5
24710,3086,9,1.0
24711,3087,1,5.5
24712,3087,2,17.5
24713,3087,3,0.5
24714,3087,4,2.0
24715,3087,5,3.5
24716,3087,6,14.0
24717,3087,7,10.5
24718,3087,8,1.0
24719,3088,1,5.5
24720,3088,2,7.5
24721,3088,3,16.5
24722,3088,4,9.0
24723,3088,5,17.0
24724,3088,6,9.5
24725,3088,7,8.0
24726,3088,8,18.5
24727,3089,1,8.0
24728,3089,2,11.5
24729,3089,3,3.0
24730,3089,4,2.5
24731,3089,5,14.5
24732,3089,6,9.5
24733,3089,7,15.0
24734,3089,8,1.5
24735,3090,1,4.5
24736,3090,2,1.5
24737,3090,3,5.0
24738,3090,4,9.5
24739,3090,5,4.5
24740,3090,6,6.0
24741,3090,7,19.5
24742,3090,8,6.5
24743,3091,1,18.0
24744,3091,2,4.0
24745,3091,3,12.5
24746,3091,4,16.5
24747,3091,5,9.5
24748,3091,6,18.0
24749,3091,7,14.5
24750,3091,8,9.5
24751,3092,1,10.5
24752,3092,2,7.0
24753,3092,3,7.0
24754,3092,4,13.0
24755,3092,5,12.5
24756,3092,6,13.5
24757,3092,7,12.0
24758,3092,8,6.0
24759,3093,1,19.0
24760,3093,2,4.0
24761,3093,3,12.5
24762,3093,4,6.0
24763,3093,5,13.0
24764,3093,6,12.0
24765,3093,7,20.0
24766,3093,8,14.5
24767,3094,1,7.5
24768,3094,2,8.5
24769,3094,3,7.5
24770,3094,4,18.0
24771,3094,5,3.0
24772,3094,6,18.0
24773,3094,7,10.0
24774,3094,8,18.0
24775,3095,1,3.5
24776,3095,2,18.0
24777,3095,3,2.0
24778,3095,4,18.5
24779,3095,5,3.5
24780,3095,6,10.0
24781,3095,7,16.5
24782,3096,1,18.0
24783,3096,2,12.5
24784,3096,3,4.0
24785,3096,4,9.0
24786,3096,5,14.0
24787,3096,6,14.0
24788,3096,7,3.0
24789,3096,8,14.5
24790,3097,1,10.5
24791,3097,2,16.5
24792,3097,3,19.5
24793,3097,4,11.0
24794,3097,5,19.5
24795,3097,6,16.0
24796,3097,7,9.0
24797,3097,8,17.0
24798,3097,9,13.0
24799,3098,1,5.0
24800,3098,2,6.5
24801,3098,3,19.0
24802,3098,4,12.5
24803,3098,5,17.0
24804,3098,6,3.5
24805,3098,7,17.0
24806,3098,8,5.5
24807,3099,1,2.0
24808,3099,2,3.0
24809,3099,3,6.0
24810,3099,4,10.5
24811,3099,5,14.5
24812,3099,6,12.0
24813,3099,7,16.5
24814,3099,8,19.5
24815,3100,1,19.0
24816,3100,2,2.5
24817,3100,3,6.5
24818,3100,4,11.0
24819,3100,5,10.5
24820,3100,6,9.5
24821,3100,7,5.5
24822,3100,9,0.5
24823,3101,1,19.0
24824,3101,2,17.0
24825,3101,3,0.5
24826,3101,4,9.5
24827,3101,5,2.0
24828,3101,6,13.0
24829,3101,7,8.0
24830,3102,1,19.0
24831,3102,2,6.5
24832,3102,3,11.0
24833,3102,4,11.5
24834,3102,5,17.5
24835,3102,6,19.0
24836,3102,7,2.5
24837,3102,8,7.5
24838,3103,1,7.5
24839,3103,2,3.5
24840,3103,3,17.0
24841,3103,4,18.5
24842,3103,5,19.0
24843,3103,6,4.0
24844,3103,7,1.0
24845,3103,8,0.5
24846,3104,1,12.5
24847,3104,2,17.5
24848,3104,3,17.0
24849,3104,4,8.0
24850,3104,5,11.5
24851,3104,6,16.5
24852,3104,7,14.5
24853,3104,8,9.5
24854,3104,9,5.5
24855,3105,1,18.0
24856,3105,2,19.0
24857,3105,3,3.5
24858,3105,4,12.5
24859,3105,5,19.0
24860,3105,6,5.0
24861,3105,7,12.0
24862,3105,8,2.5
24863,3106,1,6.0
24864,3106,2,7.5
24865,3106,3,17.0
24866,3106,4,13.5
24867,3106,5,10.0
24868,3106,6,15.5
24869,3106,7,12.5
24870,3106,8,18.5
24871,3107,1,3.0
24872,3107,2,13.0
24873,3107,3,4.0
24874,3107,4,9.5
24875,3107,5,3.0
24876,3107,6,7.0
24877,3107,7,9.0
24878,3107,9,7.0
24879,3108,1,13.5
24880,3108,2,16.0
24881,3108,3,12.0
24882,3108,4,7.0
24883,3108,5,16.5
24884,3108,6,4.5
24885,3108,7,18.0
24886,3108,9,5.5
24887,3109,1,6.0
24888,3109,2,11.0
24889,3109,3,4.5
24890,3109,4,9.0
24891,3109,5,13.5
24892,3109,6,18.5
24893,3109,7,11.5
24894,3109,8,8.5
24895,3110,1,15.0
24896,3110,2,2.0
24897,3110,3,10.0
24898,3110,4,16.5
24899,3110,5,14.0
24900,3110,6,2.5
24901,3110,7,7.5
24902,3110,8,17.5
24903,3111,1,1.5
24904,3111,2,4.5
24905,3111,3,6.0
24906,3111,4,3.5
24907,3111,5,2.0
24908,3111,6,8.0
24909,3111,7,9.5
24910,3111,9,1.5
24911,3112,1,11.5
24912,3112,2,11.0
24913,3112,3,9.5
24914,3112,4,7.0
24915,3112,5,16.0
24916,3112,6,15.5
24917,3112,7,3.0
24918,3112,8,9.0
24919,3113,1,16.0
24920,3113,2,15.5
24921,3113,3,1.0
24922,3113,4,13.0
24923,3113,5,1.5
24924,3113,6,2.5
24925,3113,7,5.0
24926,3113,8,5.0
24927,3114,1,19.5
24928,3114,2,17.0
24929,3114,3,17.0
24930,3114,4,9.5
24931,3114,5,16.5
24932,3114,6,3.0
24933,3114,7,16.5
24934,3114,8,17.5
24935,3114,12,8.5
24936,3115,1,8.5
24937,3115,2,11.0
24938,3115,3,3.0
24939,3115,4,14.0
24940,3115,5,13.0
24941,3115,6,9.5
24942,3115,7,17.5
24943,3115,11,5.0
24944,3116,1,9.5
24945,3116,2,8.5
24946,3116,3,11.5
24947,3116,4,18.0
24948,3116,5,7.0
24949,3116,6,13.0
24950,3116,7,14.0
24951,3117,1,11.0
24952,3117,2,3.0
24953,3117,3,5.0
24954,3117,4,17.0
24955,3117,5,16.0
24956,3117,6,12.5
24957,3117,7,5.0
24958,3117,8,16.5
24959,3118,1,5.0
24960,3118,2,14.5
24961,3118,3,6.5
24962,3118,4,17.0
24963,3118,5,16.0
24964,3118,6,19.5
24965,3118,7,18.0
24966,3118,9,12.0
24967,3119,1,19.0
24968,3119,2,17.0
24969,3119,3,12.5
24970,3119,4,18.5
24971,3119,5,17.5
24972,3119,6,4.0
24973,3119,7,15.0
24974,3119,8,12.5
24975,3120,1,1.0
24976,3120,2,5.5
24977,3120,3,6.5
24978,3120,4,12.0
24979,3120,5,11.0
24980,3120,6,10.5
24981,3120,7,4.0
24982,3120,11,6.0
24983,3121,1,7.5
24984,3121,2,19.5
24985,3121,3,5.0
24986,3121,4,13.5
24987,3121,5,19.0
24988,3121,6,10.5
24989,3121,7,5.0
24990,3122,1,7.0
24991,3122,2,8.0
24992,3122,3,0.5
24993,3122,4,14.5
24994,3122,5,8.5
24995,3122,6,16.5
24996,3122,7,12.5
24997,3122,8,18.5
24998,3123,1,12.5
24999,3123,2,10.5
25000,3123,3,10.0
25001,3123,4,13.5
25002,3123,5,6.5
25003,3123,6,12.0
25004,3123,7,15.5
25005,3123,8,7.0
25006,3124,1,8.5
25007,3124,2,2.5
25008,3124,3,17.0
25009,3124,4,6.0
25010,3124,5,15.5
25011,3124,6,10.5
25012,3124,7,9.0
25013,3124,8,9.5
25014,3125,1,19.0
25015,3125,2,18.5
25016,3125,3,9.5
25017,3125,4,11.0
25018,3125,5,10.5
25019,3125,6,8.0
25020,3125,7,10.0
25021,3125,8,19.5
25022,3126,1,12.5
25023,3126,2,12.0
25024,3126,3,16.5
25025,3126,4,4.0
25026,3126,5,10.5
25027,3126,6,17.5
25028,3126,7,12.0
25029,3126,8,11.5
25030,3127,1,8.0
25031,3127,2,17.0
25032,3127,3,8.5
25033,3127,4,5.0
25034,3127,5,9.0
25035,3127,6,2.0
25036,3127,7,13.0
25037,3127,9,19.5
25038,3128,1,12.0
25039,3128,2,1.0
25040,3128,3,14.5
25041,3128,4,15.5
25042,3128,5,8.5
25043,3128,6,13.5
25044,3128,7,2.5
25045,3128,10,19.0
25046,3129,1,19.0
25047,3129,2,17.5
25048,3129,3,3.0
25049,3129,4,7.0
25050,3129,5,12.5
25051,3129,6,10.0
25052,3129,7,8.0
25053,3129,8,17.5
25054,3130,1,7.0
25055,3130,2,8.0
25056,3130,3,14.5
25057,3130,4,7.0
25058,3130,5,0.5
25059,3130,6,7.5
25060,3130,7,3.0
25061,3130,8,3.5
25062,3131,1,12.5
25063,3131,2,4.5
25064,3131,3,13.5
25065,3131,4,17.5
25066,3131,5,13.0
25067,3131,6,1.5
25068,3131,7,2.5
25069,3131,8,3.5
25070,3132,1,9.5
25071,3132,2,17.0
25072,3132,3,8.0
25073,3132,4,0.5
25074,3132,5,16.5
25075,3132,6,9.5
25076,3132,7,6.5
25077,3132,11,19.5
25078,3133,1,15.0
25079,3133,2,19.5
25080,3133,3,12.5
25081,3133,4,3.5
25082,3133,5,8.5
25083,3133,6,18.0
25084,3133,7,4.0
25085,3133,9,4.0
25086,3134,1,15.5
25087,3134,2,10.5
25088,3134,3,16.0
25089,3134,4,19.5
25090,3134,5,3.0
25091,3134,6,14.0
25092,3134,7,16.0
25093,3135,1,14.0
25094,3135,2,13.5
25095,3135,3,8.0
25096,3135,4,5.0
25097,3135,5,13.5
25098,3135,6,7.0
25099,3135,7,8.0
25100,3135,8,6.0
25101,3136,1,8.0
25102,3136,2,7.0
25103,3136,3,10.0
25104,3136,4,13.5
25105,3136,5,6.5
25106,3136,6,13.0
25107,3136,7,11.0
25108,3136,8,15.5
25109,3136,10,9.5
25110,3137,1,18.5
25111,3137,2,11.0
25112,3137,3,1.0
25113,3137,4,9.5
25114,3137,5,16.0
25115,3137,6,19.5
25116,3137,7,3.5
25117,3138,1,8.5
25118,3138,2,2.5
25119,3138,3,9.5
25120,3138,4,2.0
25121,3138,5,9.5
25122,3138,6,7.0
25123,3138,7,3.0
25124,3138,8,17.0
25125,3139,1,17.0
25126,3139,2,8.5
25127,3139,3,3.5
25128,3139,4,16.0
25129,3139,5,15.5
25130,3139,6,5.5
25131,3139,7,8.0
25132,3139,8,12.5
25133,3140,1,16.0
25134,3140,2,17.0
25135,3140,3,9.0
25136,3140,4,17.5
25137,3140,5,14.5
25138,3140,6,12.5
25139,3140,7,15.0
25140,3140,8,1.5
25141,3141,1,16.0
25142,3141,2,17.5
25143,3141,3,12.0
25144,3141,4,8.0
25145,3141,5,4.5
25146,3141,6,17.5
25147,3141,7,17.5
25148,3141,8,18.0
25149,3142,1,2.0
25150,3142,2,12.0
25151,3142,3,6.0
25152,3142,4,5.5
25153,3142,5,19.0
25154,3142,6,17.0
25155,3142,7,5.0
25156,3142,8,6.0
25157,3143,1,6.0
25158,3143,2,3.0
25159,3143,3,8.0
25160,3143,4,17.5
25161,3143,5,5.5
25162,3143,6,19.5
25163,3143,7,19.0
25164,3143,8,13.0
25165,3144,1,17.5
25166,3144,2,15.5
25167,3144,3,1.5
25168,3144,4,11.0
25169,3144,5,3.5
25170,3144,6,7.0
25171,3144,7,4.0
25172,3144,10,5.0
25173,3145,1,8.5
25174,3145,2,11.5
25175,3145,3,9.0
25176,3145,4,18.5
25177,3145,5,11.0
25178,3145,6,11.5
25179,3145,7,11.5
25180,3145,11,7.0
25181,3146,1,10.5
25182,3146,2,18.5
25183,3146,3,14.0
25184,3146,4,20.0
25185,3146,5,15.5
25186,3146,6,8.5
25187,3146,7,7.0
25188,3146,8,19.0
25189,3147,1,7.5
25190,3147,2,17.5
25191,3147,3,7.0
25192,3147,4,9.0
25193,3147,5,17.0
25194,3147,6,3.5
25195,3147,7,17.0
25196,3147,8,10.0
25197,3147,12,4.0
25198,3148,1,9.5
25199,3148,2,9.0
25200,3148,3,16.0
25201,3148,4,17.5
25202,3148,5,15.5
25203,3148,6,2.0
25204,3148,7,15.0
25205,3148,8,8.5
25206,3149,1,17.0
25207,3149,2,3.0
25208,3149,3,5.0
25209,3149,4,8.5
25210,3149,5,13.0
25211,3149,6,3.0
25212,3149,7,3.0
25213,3149,8,14.0
25214,3150,1,5.5
25215,3150,2,7.5
25216,3150,3,9.0
25217,3150,4,19.5
25218,3150,5,12.5
25219,3150,6,8.5
25220,3150,7,4.5
25221,3150,8,8.5
25222,3151,1,10.0
25223,3151,2,16.5
25224,3151,3,0.5
25225,3151,4,4.0
25226,3151,5,5.5
25227,3151,6,3.0
25228,3151,7,9.5
25229,3151,8,7.0
25230,3152,1,9.5
25231,3152,2,4.5
25232,3152,3,7.5
25233,3152,4,19.0
25234,3152,5,1.0
25235,3152,6,4.0
25236,3152,7,13.0
25237,3152,8,11.5
25238,3153,1,18.0
25239,3153,2,10.0
25240,3153,3,9.5
25241,3153,4,17.0
25242,3153,5,9.0
25243,3153,6,4.0
25244,3153,7,7.5
25245,3153,8,18.5
25246,3154,1,6.5
25247,3154,2,1.0
25248,3154,3,17.0
25249,3154,4,19.5
25250,3154,5,1.0
25251,3154,6,19.0
25252,3154,7,6.5
25253,3154,8,11.0
25254,3155,1,17.0
25255,3155,2,15.5
25256,3155,3,17.5
25257,3155,4,3.5
25258,3155,5,7.0
25259,3155,6,8.0
25260,3155,7,10.5
25261,3155,8,11.0
25262,3156,1,3.0
25263,3156,2,10.5
25264,3156,3,1.5
25265,3156,4,15.0
25266,3156,5,8.5
25267,3156,6,18.5
25268,3156,7,13.5
25269,3156,8,17.0
25270,3157,1,2.5
25271,3157,2,17.0
25272,3157,3,5.0
25273,3157,4,5.5
25274,3157,5,15.5
25275,3157,6,12.5
25276,3157,7,6.5
25277,3157,11,2.0
25278,3158,1,12.5
25279,3158,2,2.5
25280,3158,3,5.5
25281,3158,4,3.5
25282,3158,5,12.5
25283,3158,6,1.0
25284,3158,7,4.5
25285,3158,9,8.5
25286,3159,1,8.5
25287,3159,2,13.5
25288,3159,3,14.5
25289,3159,4,14.0
25290,3159,5,11.0
25291,3159,6,3.5
25292,3159,7,16.0
25293,3159,9,2.5
25294,3160,1,15.0
25295,3160,2,3.5
25296,3160,3,3.0
25297,3160,4,10.0
25298,3160,5,9.5
25299,3160,6,7.5
25300,3160,7,2.0
25301,3160,8,13.5
25302,3161,1,16.5
25303,3161,2,16.0
25304,3161,3,6.0
25305,3161,4,8.5
25306,3161,5,12.0
25307,3161,6,1.5
25308,3161,7,4.5
25309,3161,8,16.0
25310,3162,1,1.0
25311,3162,2,16.5
25312,3162,3,12.0
25313,3162,4,6.0
25314,3162,5,15.5
25315,3162,6,13.0
25316,3162,7,11.5
25317,3163,1,1.5
25318,3163,2,12.0
25319,3163,3,15.5
25320,3163,4,18.0
25321,3163,5,11.5
25322,3163,6,16.0
25323,3163,7,1.0
25324,3163,8,16.0
25325,3164,1,10.5
25326,3164,2,14.0
25327,3164,3,8.5
25328,3164,4,4.5
25329,3164,5,12.0
25330,3164,6,6.0
25331,3164,7,15.5
25332,3164,8,1.5
25333,3165,1,18.5
25334,3165,2,17.0
25335,3165,3,5.0
25336,3165,4,14.0
25337,3165,5,3.5
25338,3165,6,20.0
25339,3165,7,4.0
25340,3165,8,12.5
25341,3166,1,2.5
25342,3166,2,17.0
25343,3166,3,14.5
25344,3166,4,5.5
25345,3166,5,9.5
25346,3166,6,3.5
25347,3166,7,4.0
25348,3166,8,13.0
25349,3167,1,15.0
25350,3167,2,8.5
25351,3167,3,3.0
25352,3167,4,17.5
25353,3167,5,19.5
25354,3167,6,3.0
25355,3167,7,15.0
25356,3167,8,2.5
25357,3168,1,0.5
25358,3168,2,9.5
25359,3168,3,19.5
25360,3168,4,10.0
25361,3168,5,2.0
25362,3168,6,19.5
25363,3168,7,18.5
25364,3168,8,12.0
25365,3169,1,6.5
25366,3169,2,15.0
25367,3169,3,2.0
25368,3169,4,6.0
25369,3169,5,7.0
25370,3169,6,15.5
25371,3169,7,6.5
25372,3169,9,0.5
25373,3170,1,4.5
25374,3170,2,13.0
25375,3170,3,18.5
25376,3170,4,3.5
25377,3170,5,18.5
25378,3170,6,5.0
25379,3170,7,15.5
25380,3170,8,19.5
25381,3171,1,12.5
25382,3171,2,16.0
25383,3171,3,11.0
25384,3171,4,8.5
25385,3171,5,10.0
25386,3171,6,12.0
25387,3171,7,4.0
25388,3171,8,10.5
25389,3172,1,11.0
25390,3172,2,12.0
25391,3172,3,17.0
25392,3172,4,13.0
25393,3172,5,7.5
25394,3172,6,17.5
25395,3172,7,7.0
25396,3172,8,5.0
25397,3173,1,14.0
25398,3173,2,12.0
25399,3173,3,5.0
25400,3173,4,9.0
25401,3173,5,17.0
25402,3173,6,13.0
25403,3173,7,5.0
25404,3173,9,10.5
25405,3174,1,11.0
25406,3174,2,4.0
25407,3174,3,13.0
25408,3174,4,5.0
25409,3174,5,4.5
25410,3174,6,10.0
25411,3174,7,14.0
25412,3174,10,17.5
25413,3175,1,16.5
25414,3175,2,10.5
25415,3175,3,18.0
25416,3175,4,5.5
25417,3175,5,4.5
25418,3175,6,6.5
25419,3175,7,1.5
25420,3175,8,13.5
25421,3176,1,7.5
25422,3176,2,8.5
25423,3176,3,1.0
25424,3176,4,14.5
25425,3176,5,10.0
25426,3176,6,9.5
25427,3176,7,16.5
25428,3176,8,1.0
25429,3177,1,2.0
25430,3177,2,9.0
25431,3177,3,16.0
25432,3177,4,16.0
25433,3177,5,6.0
25434,3177,6,7.0
25435,3177,7,19.5
25436,3178,1,10.0
25437,3178,2,15.0
25438,3178,3,20.0
25439,3178,4,6.5
25440,3178,5,5.0
25441,3178,6,11.5
25442,3178,7,9.0
25443,3178,8,1.0
25444,3178,9,12.5
25445,3179,1,15.5
25446,3179,2,1.5
25447,3179,3,18.5
25448,3179,4,19.5
25449,3179,5,4.5
25450,3179,6,2.5
25451,3179,7,5.5
25452,3179,8,8.0
25453,3180,1,17.5
25454,3180,2,2.5
25455,3180,3,11.5
25456,3180,4,2.5
25457,3180,5,9.0
25458,3180,6,4.5
25459,3180,7,10.5
25460,3180,8,9.0
25461,3181,1,5.5
25462,3181,2,4.5
25463,3181,3,3.0
25464,3181,4,16.0
25465,3181,5,15.0
25466,3181,6,14.0
25467,3181,7,9.5
25468,3182,1,10.0
25469,3182,2,15.5
25470,3182,3,18.5
25471,3182,4,14.5
25472,3182,5,11.5
25473,3182,6,2.5
25474,3182,7,12.5
25475,3182,8,13.0
25476,3183,1,12.0
25477,3183,2,8.5
25478,3183,3,14.0
25479,3183,4,1.5
25480,3183,5,1.0
25481,3183,6,18.0
25482,3183,7,16.5
25483,3183,8,8.0
25484,3184,1,11.0
25485,3184,2,10.0
25486,3184,3,18.0
25487,3184,4,14.5
25488,3184,5,18.0
25489,3184,6,5.0
25490,3184,7,16.0
25491,3184,8,9.0
25492,3185,1,14.0
25493,3185,2,13.0
25494,3185,3,11.5
25495,3185,4,8.0
25496,3185,5,9.5
25497,3185,6,4.0
25498,3185,7,11.0
25499,3185,8,9.0
25500,3185,12,1.5
25501,3186,1,9.0
25502,3186,2,11.0
25503,3186,3,16.5
25504,3186,4,10.0
25505,3186,5,1.0
25506,3186,6,20.0
25507,3186,7,12.0
25508,3186,9,13.0
25509,3186,11,12.0
25510,3187,1,4.0
25511,3187,2,18.0
25512,3187,3,7.5
25513,3187,4,10.5
25514,3187,5,10.0
25515,3187,6,19.5
25516,3187,7,4.0
25517,3187,8,1.5
25518,3188,1,19.0
25519,3188,2,2.5
25520,3188,3,10.5
25521,3188,4,1.0
25522,3188,5,7.5
25523,3188,6,4.5
25524,3188,7,10.5
25525,3188,8,5.5
25526,3189,1,10.5
25527,3189,2,7.5
25528,3189,3,5.5
25529,3189,4,1.5
25530,3189,5,9.5
25531,3189,6,7.0
25532,3189,7,14.5
25533,3189,8,8.5
25534,3190,1,9.5
25535,3190,2,19.5
25536,3190,3,17.0
25537,3190,4,2.0
25538,3190,5,5.0
25539,3190,6,10.0
25540,3190,7,7.0
25541,3190,8,17.5
25542,3190,10,14.5
25543,3191,1,16.0
25544,3191,2,10.5
25545,3191,3,19.5
25546,3191,4,17.0
25547,3191,5,18.0
25548,3191,6,17.5
25549,3191,7,15.0
25550,3191,9,3.0
25551,3192,1,19.5
25552,3192,2,11.0
25553,3192,3,5.0
25554,3192,4,12.5
25555,3192,5,19.5
25556,3192,6,18.5
25557,3192,7,5.5
25558,3192,8,11.0
25559,3193,1,11.0
25560,3193,2,15.0
25561,3193,3,16.0
25562,3193,4,13.5
25563,3193,5,8.5
25564,3193,6,2.0
25565,3193,7,3.0
25566,3193,8,10.0
25567,3194,1,12.5
25568,3194,2,11.5
25569,3194,3,12.0
25570,3194,4,14.5
25571,3194,5,17.0
25572,3194,6,13.0
25573,3194,7,6.0
25574,3194,9,3.0
25575,3195,1,15.0
25576,3195,2,7.5
25577,3195,3,17.5
25578,3195,4,14.0
25579,3195,5,8.0
25580,3195,6,13.0
25581,3195,7,13.0
25582,3195,9,17.5
25583,3196,1,19.5
25584,3196,2,16.0
25585,3196,3,5.0
25586,3196,4,14.5
25587,3196,5,1.0
25588,3196,6,1.5
25589,3196,7,2.0
25590,3196,8,1.5
25591,3197,1,7.0
25592,3197,2,12.0
25593,3197,3,19.5
25594,3197,4,8.0
25595,3197,5,2.0
25596,3197,6,13.0
25597,3197,7,14.5
25598,3198,1,13.0
25599,3198,2,5.0
25600,3198,3,11.0
25601,3198,4,17.0
25602,3198,5,14.5
25603,3198,6,16.5
25604,3198,7,1.0
25605,3198,8,4.5
25606,3199,1,4.5
25607,3199,2,9.0
25608,3199,3,12.5
25609,3199,4,11.5
25610,3199,5,3.0
25611,3199,6,8.5
25612,3199,7,13.5
25613,3199,8,15.0
25614,3200,1,19.5
25615,3200,2,11.0
25616,3200,3,8.0
25617,3200,4,5.5
25618,3200,5,7.5
25619,3200,6,16.5
25620,3200,7,11.5
25621,3200,8,10.5
25622,3201,1,9.5
25623,3201,2,6.5
25624,3201,3,16.0
25625,3201,4,2.5
25626,3201,5,5.0
25627,3201,6,13.5
25628,3201,7,7.5
25629,3201,8,7.5
25630,3202,1,7.5
25631,3202,2,3.0
25632,3202,3,14.5
25633,3202,4,11.0
25634,3202,5,11.0
25635,3202,6,7.0
25636,3202,7,6.0
25637,3202,9,3.5
25638,3203,1,17.0
25639,3203,2,17.5
25640,3203,3,1.0
25641,3203,4,10.5
25642,3203,5,10.5
25643,3203,6,4.5
25644,3203,7,14.5
25645,3203,9,15.5
25646,3204,1,18.5
25647,3204,2,19.0
25648,3204,3,6.0
25649,3204,4,13.5
25650,3204,5,1.5
25651,3204,6,0.5
25652,3204,7,18.5
25653,3204,9,14.5
25654,3204,11,8.5
25655,3205,1,2.5
25656,3205,2,16.5
25657,3205,3,11.0
25658,3205,4,2.0
25659,3205,5,10.0
25660,3205,6,16.5
25661,3205,7,10.0
25662,3205,8,9.5
25663,3206,1,13.0
25664,3206,2,3.0
25665,3206,3,11.0
25666,3206,4,19.0
25667,3206,5,17.0
25668,3206,6,5.5
25669,3206,7,11.5
25670,3206,8,17.0
25671,3207,1,18.0
25672,3207,2,19.0
25673,3207,3,6.5
25674,3207,4,2.5
25675,3207,5,10.0
25676,3207,6,1.0
25677,3207,7,2.0
25678,3208,1,18.5
25679,3208,2,4.5
25680,3208,3,5.0
25681,3208,4,3.5
25682,3208,5,12.0
25683,3208,6,9.5
25684,3208,7,5.0
25685,3208,8,11.5
25686,3209,1,19.0
25687,3209,2,16.0
25688,3209,3,3.0
25689,3209,4,17.5
25690,3209,5,17.5
25691,3209,6,10.5
25692,3209,7,14.0
25693,3209,8,14.0
25694,3210,1,2.5
25695,3210,2,2.0
25696,3210,3,2.5
25697,3210,4,4.0
25698,3210,5,8.5
25699,3210,6,3.0
25700,3210,7,18.0
25701,3210,8,20.0
25702,3211,1,7.0
25703,3211,2,11.5
25704,3211,3,6.5
25705,3211,4,11.0
25706,3211,5,11.0
25707,3211,6,8.0
25708,3211,7,10.0
25709,3211,9,11.0
25710,3212,1,20.0
25711,3212,2,10.0
25712,3212,3,3.5
25713,3212,4,4.0
25714,3212,5,7.0
25715,3212,6,16.5
25716,3212,7,11.0
25717,3212,8,18.0
25718,3213,1,10.0
25719,3213,2,15.5
25720,3213,3,2.5
25721,3213,4,10.0
25722,3213,5,16.5
25723,3213,6,8.0
25724,3213,7,5.5
25725,3213,8,13.0
25726,3214,1,7.0
25727,3214,2,11.0
25728,3214,3,12.0
25729,3214,4,9.5
25730,3214,5,19.0
25731,3214,6,1.5
25732,3214,7,14.0
25733,3214,8,11.5
25734,3215,1,17.5
25735,3215,2,10.0
25736,3215,3,1.0
25737,3215,4,9.0
25738,3215,5,5.5
25739,3215,6,4.5
25740,3215,7,10.0
25741,3215,12,1.0
25742,3216,1,10.0
25743,3216,2,14.5
25744,3216,3,13.5
25745,3216,4,2.5
25746,3216,5,11.0
25747,3216,6,9.5
25748,3216,7,0.5
25749,3216,8,4.0
25750,3217,1,5.5
25751,3217,2,19.0
25752,3217,3,12.0
25753,3217,4,18.5
